time,x,y,z
1682085620777895640,-8.882940494112262,-27.760260696167524,0.1019178958842085
1682085621283447702,-8.875026583392241,-27.758925359987288,0.10185495963766965
1682085621777645720,-8.880137233225051,-27.752629678200382,0.1031436067500804
1682085622278474829,-8.877183251107153,-27.747690067309865,0.1084620594573887
1682085622777820229,-8.864865933893087,-27.75102239366627,0.11990790567453916
1682085623277905496,-8.860726785377024,-27.74089447727063,0.12573352539531416
1682085623777826217,-8.903204694329343,-27.709207228423924,0.18808499096300105
1682085624278543433,-8.971912899230357,-27.694214430624378,0.30191456610339296
1682085624777672445,-8.97626506401373,-27.68416235028745,0.4921135901135695
1682085625277773157,-8.985600599072626,-27.687978826974916,0.7112480126540928
1682085625777653400,-8.971620351932973,-27.75196674157166,1.0420719655954231
1682085626277890988,-8.980551228919543,-27.7447998809204,1.4290481000782023
1682085626778936886,-9.030943946962356,-27.741223810056795,1.8301834236648429
1682085627277665655,-9.046534452411363,-27.771080650782498,2.130422220566138
1682085627777769413,-8.983646294464393,-27.76863543982742,2.388801515944678
1682085628278938021,-8.978787313186642,-27.717706550700793,2.547736267661726
1682085628777931491,-9.010618285480168,-27.699257306080376,2.6330422860497067
1682085629277767443,-9.006356409206823,-27.73706840409615,2.6516780982655717
1682085629778986354,-8.997372374748597,-27.781229074840397,2.652094439646984
1682085630277686751,-8.98620508962081,-27.771412270184882,2.652201868821381
1682085630779697426,-8.99355871167975,-27.764774722082308,2.6457078086806622
1682085631280142489,-9.002270632953808,-27.744790075086094,2.629378701215083
1682085631781137466,-9.069680413621086,-27.681406586404645,2.6980179721134485
1682085632279558031,-9.145856610482587,-27.608010216166463,2.9859404232630515
1682085632779138913,-9.344050379211597,-27.683371312158634,3.3495744973302743
1682085633278391389,-9.584681407961057,-27.507979124746626,3.6747885695848366
1682085633778399769,-9.640133724407796,-27.208148503281656,3.880195511416268
1682085634279511263,-9.769906713168222,-26.945809939192152,3.947471507870619
1682085634777719234,-9.815373389512763,-26.652788472607057,3.9557863414959176
1682085635279592620,-9.598997928371919,-26.350849391575036,4.007578898408634
1682085635778028978,-9.478495366022464,-26.122104115889144,4.017920138941882
1682085636278934627,-9.325065639200469,-25.935229534810716,4.019422430304202
1682085636778450342,-9.085147687584794,-25.747393311470272,4.019257256840431
1682085637279434466,-8.874066357329118,-25.59020148062141,4.029075078908363
1682085637778081468,-8.720447182255471,-25.37053164640357,4.013200499517092
1682085638277843972,-8.614642523939406,-25.208643959932807,4.034341768378007
1682085638777778068,-8.520252596653226,-25.213767110003733,3.9895124939537743
1682085639279229311,-8.382578429385179,-25.17391250264234,4.0124249707487065
1682085639777706051,-8.307818634500602,-25.096466568630564,4.013498462149059
1682085640277814244,-8.262934724682516,-25.076325247473093,4.005755785610272
1682085640777762504,-8.216120701027124,-25.030528570223,3.984392619027155
1682085641277911544,-8.138825263457846,-25.077131776776625,3.9547507910697504
1682085641777766452,-8.107766913627389,-25.12445956522201,3.9698971026818524
1682085642277845807,-8.153630550172279,-25.10330811513522,3.986668853025189
1682085642777716322,-8.158173878027599,-25.15898329996859,3.9826992283787344
1682085643277801038,-8.079363506320947,-25.218573565166515,3.9649024360750564
1682085643778876074,-8.02117366042228,-25.274934498002217,3.972235407954496
1682085644277697568,-8.0375663238025,-25.296479633820308,3.972128809348864
1682085644777733512,-8.038911407012064,-25.30632987923994,3.9735963448290166
1682085645277888674,-8.015878496375873,-25.332850778086275,3.9776576275039974
1682085645777829258,-8.025008420793982,-25.365920981872698,3.9837056088984824
1682085646278074347,-8.013994004157519,-25.385271634205367,3.992893567471176
1682085646779335003,-8.003228623301455,-25.384280438742238,3.9866700505061683
1682085647279406329,-8.030722225593921,-25.37414476873473,4.006625631381106
1682085647777672031,-8.032557558608502,-25.358371425967803,4.008093260456627
1682085648277756952,-8.02295764565007,-25.284076029768777,4.007690484670639
1682085648777764186,-7.983936844134729,-25.16472699515421,4.008332482687214
1682085649277664275,-7.968266434418533,-25.12705581201378,4.014024513998371
1682085649779026251,-7.96229828827007,-25.166123416081387,4.007028754667837
1682085650278190545,-7.962738608558014,-25.18843263434315,4.014016889901836
1682085650777680804,-7.9442334033203625,-25.230886954340395,4.01672763254895
1682085651277714049,-7.90337499080032,-25.240844444837933,4.022206619205401
