time,x,y,z
1683729907610929202,-0.013976913231872092,-0.016144959930360553,0.19470027804219942
1683729908159048793,-0.014509201677092418,-0.016317817595180608,0.19254766894306852
1683729908695833982,-0.01342065645028628,-0.013523384210981157,0.19323101397305947
1683729909196053867,-0.01049857083769694,-0.012082968049441993,0.19083645242788272
1683729909731947882,-0.008986187158413124,-0.01005667887939477,0.19186193302742124
1683729910246279666,-0.00994487179195822,-0.010073818119302271,0.19525625924354678
1683729910830876846,-0.009920705252497055,-0.010370386447262762,0.19563986634938438
1683729911470586545,-0.012664192479891862,-0.011187985854594209,0.1915757068379947
1683729912122130850,-0.010940267316910663,-0.018838468956004432,0.19099719391517758
1683729912632786999,-0.005941794792071315,-0.021505386769985875,0.19747435615881304
1683729913213307135,-0.005213408425215907,-0.021106275673087777,0.19077870960877039
1683729913828154032,-0.00022327281418789218,-0.02256998103975861,0.19149217777646768
1683729914371995983,-0.0010694315037327942,-0.025585381632900354,0.18777469014381573
1683729914904863984,-0.0005978973776710815,-0.025990087104626303,0.19027406520243076
1683729915515272613,-0.0037875047867509007,-0.025790795522697613,0.1949638448643598
1683729916125272043,-0.0015933094112175262,-0.024078221026637203,0.190300748873144
1683729916689227281,-0.0025155989854229997,-0.02147138810177577,0.18973501644164614
1683729917221903878,-0.003495456677339342,-0.017958405702650244,0.19054059956680747
1683729917763160722,-0.0045293291233170505,-0.0163148812493191,0.1972767652786512
1683729918323644831,-0.007573285376492818,-0.014490674933842915,0.19180084355665475
1683729918902551641,-0.008517984994943755,-0.01047272903852273,0.18851736674699177
1683729919448856322,-0.008867966029852905,-0.009278479571718932,0.1930197630826268
1683729920128262220,-0.005865099365910739,-0.006151333092203896,0.19292227271028473
1683729920690846182,-0.007469563071678404,-0.007434474995217841,0.18794396580674
1683729921209680850,-0.008172187232874753,-0.007247392852872008,0.1911222080961426
1683729921752948361,-0.010535209545864415,-0.008535385275279318,0.19082176358507064
1683729922283573740,-0.011553325861787731,-0.005935073469371118,0.19114782788780216
1683729922805400040,-0.013184509179784676,-0.003614118794194418,0.19310731653373348
1683729923380983299,-0.014353188870354423,-0.006093043475991361,0.19472060462423368
1683729923919366414,-0.012449519128429766,-0.006619244641129136,0.19308661528902007
1683729924497870742,-0.017628931956559853,-0.008633734491699638,0.19228181503984093
1683729925046284316,-0.020618970125803878,-0.011007514631581639,0.1881055186690183
1683729925637311429,-0.021354261757465146,-0.01434135436521683,0.18520701431379652
1683729926195549801,-0.022063432023919746,-0.0155402407349512,0.18783744733246482
1683729926725205785,-0.025085125394915603,-0.019131902227123933,0.186753663416103
1683729927278990052,-0.025993563103735816,-0.019076391726725567,0.18630084232504865
1683729927819257186,-0.02729762415547172,-0.017393676370867698,0.22335020520781268
1683729928357251981,-0.05943215323817105,-0.04788820655626962,0.3579751676248516
1683729928882043584,-0.11436612583694515,-0.10617620092852756,0.45590105260795905
1683729929391928497,-0.1476646661034445,-0.14844540384548166,0.5821794400516417
1683729929959339905,-0.15388796222835954,-0.15822651116760164,0.7497805679969761
1683729930521655540,-0.14902614374725512,-0.1462265849217635,0.9910911978855417
1683729931095419506,-0.14721025177234076,-0.13194571488065746,1.2510854456068945
1683729931673771215,-0.14043194117812263,-0.12768051728055885,1.493734953670623
1683729932213902155,-0.11462256666623087,-0.1314459658428065,1.6822332338245944
1683729932762970664,-0.11267742288347406,-0.12562643515252467,1.8057403443984223
1683729933351682167,-0.12238048031737574,-0.14148481335867338,1.9895761270217363
1683729933917299699,-0.13703746170533151,-0.15346336237539826,2.0056567177259472
1683729934459378089,-0.15521255986923974,-0.13379401735912966,1.9702807577739434
1683729935032863703,-0.16240416850675363,-0.13959321322210705,1.913788046916363
1683729935591678254,-0.15381120402030554,-0.15416446856785102,1.8684809198106136
1683729936143253483,-0.14274043533613148,-0.15956634795860258,1.8432807078566893
1683729936701923988,-0.1405038696030109,-0.15943262194263583,1.8425291340677277
1683729937230922530,-0.14252811945198168,-0.15528514141553973,1.8396357911100685
1683729937771298233,-0.14316981936440973,-0.15382618700188794,1.842589652005535
1683729938349592825,-0.13987353581426806,-0.15271901576228247,1.8502273523395942
1683729938894321319,-0.14015560234997798,-0.15220128592054177,1.8549169358462696
1683729939496243683,-0.1375986475708811,-0.1509687874814558,1.85539710053575
1683729940077518838,-0.12939190015067661,-0.15199969403464672,1.8557706517442965
1683729940605944285,-0.11959883263613928,-0.1571049050132237,1.852491664155884
1683729941202656652,-0.1277613838054028,-0.15404109816626985,1.852111897099079
1683729941769188637,-0.12565757330619703,-0.1556975561467162,1.8497912015646307
1683729942400474376,-0.13059537758479278,-0.31011847320171976,2.0024256695892055
1683729942979150927,-0.12431444471375849,-0.7319836403114485,2.3975524641228048
1683729943600777767,-0.12514656075886488,-1.2482998732415604,2.9268374472560197
1683729944164537034,-0.12492691674980898,-1.7566414751350878,3.4810400995344755
1683729944755769013,-0.12153423650146641,-2.254382381550472,3.990589811651463
1683729945282498744,-0.12541210389387936,-2.68076567577581,4.43111370333082
1683729945844741713,-0.1268482113205542,-2.9853576605337024,4.725638726817451
1683729946411051846,-0.10891625487509624,-3.2106932571471134,4.920938082101866
1683729946967513443,-0.09683359943112348,-3.387277167635911,4.986299966213426
1683729947534350130,-0.07312725707356454,-3.50382346336941,5.013846543985671
1683729948081857263,-0.0536146366088149,-3.6030900324707313,5.015059670868569
1683729948658322601,-0.04034140409924358,-3.6685864960337744,5.011443939261805
1683729949196998403,-0.027069787320881892,-3.7577691120342602,5.002460292978482
1683729949766375173,-0.019788367587549545,-3.803866036478894,4.996882514208351
1683729950329681772,-0.02416048582744878,-3.8619803948446814,4.993738961271982
1683729950912795088,0.06177491255293251,-3.875804508254578,4.989336847308423
1683729951494223697,0.3155700506762637,-3.8842755930867536,5.012286764958701
1683729952040813469,0.5236178508397423,-3.904378876351937,5.011365867352008
1683729952591465897,0.6393551972280369,-3.9171655563974395,4.99229086050984
1683729953153115987,0.7575429428897412,-3.7828694906358424,5.003651573944834
1683729953725046409,0.8047543410804865,-3.660650763376946,4.997808632703791
1683729954288087234,0.8353591437297155,-3.5974932587307262,4.999136966740825
1683729954841016809,0.8709948405175338,-3.5151336620892626,5.002969616166448
1683729955409990200,0.8946886551983496,-3.35262453948864,5.007615093561429
1683729955947280528,0.9030260571449438,-3.2484165048668174,5.003543043099016
1683729956513672431,0.917692984436734,-3.188894485554553,4.997701378503579
1683729957128890889,0.9217068647023706,-3.0879281812864257,4.991235152090593
1683729957676652442,0.9152239249222611,-2.9360360613580485,4.997144966185979
1683729958302565262,0.8994944604196935,-2.871764640222404,4.997621526976528
1683729958862062922,0.9007316120256346,-2.829946132815917,4.995157008855759
1683729959399452466,0.9012334141959659,-2.743383142481919,4.994457928303848
1683729959936598467,0.8940275228437097,-2.6189641778030124,5.0021487358364585
1683729960466924819,0.8915685820740731,-2.558868568197599,4.993244480665384
1683729960986653830,0.9035368773131407,-2.4995128761428065,4.985455174839165
1683729961557512811,0.8947313855024099,-2.3724655950592957,4.98954931548453
1683729962101290736,0.8820027906548583,-2.317068316811509,4.995150621937707
1683729962673890548,0.8497024813996662,-2.256906792259562,4.9873441159633
1683729963263397107,0.7431946296610602,-2.1004378052117563,5.0071769617963415
1683729963808278521,0.4685112975885518,-2.0037924508161344,5.000391722380919
1683729964449000337,0.06067358816006848,-1.7885532430034017,4.979106217339938
1683729965051024272,-0.25119535877695665,-1.2907507241617933,5.02773542075731
1683729965617406518,-0.6850965380936728,-0.8093401232584723,5.006297221126273
1683729966209020145,-0.9473444607336201,-0.3140322200018531,5.004067071577346
1683729966790305923,-1.0543910504158533,0.2434905725281872,5.007362363869206
1683729967357810696,-0.9936412365006663,0.8027731139830302,5.017577608875254
1683729967913541583,-0.9098036161410193,1.301028789286408,4.989762853315072
1683729968511630926,-0.7282487238132906,1.8128372624974658,5.007084862414653
1683729969088693806,-0.5633261883926662,2.2734038175363143,4.987878478021476
1683729969664134375,-0.3802220410387451,2.682661655738362,4.983740441413179
1683729970232352991,-0.17769312614520807,3.034262963868267,4.985276035521082
1683729970785225871,0.07995726548686619,3.3278572447567543,4.985561287900644
1683729971317138840,0.26417281040287627,3.6511504823672065,4.98762090360332
1683729971865699899,0.4235720333968055,3.967352711669338,4.991349629718503
1683729972429638984,0.5558646106323464,4.161926496915384,4.995628855246879
1683729972963440180,0.6690825205589387,4.1211027944285155,4.996530251943782
1683729973507960485,0.7451937853072979,4.030166762853644,4.986801399317276
1683729974069853914,0.76756135827689,4.001578167743733,4.996935679457017
1683729974603503970,0.5828642818732865,3.944242489564505,4.985312866613642
1683729975274119693,0.29328819171176895,3.9137944264049214,4.979712200370168
1683729975752588332,0.14638453342827654,3.9081396264006263,5.005326473605213
1683729976333274201,0.02293259108817971,3.917982796086062,5.008370952743441
1683729976901431082,-0.16617885479123756,3.908660436125028,5.016448306938442
1683729977502634314,-0.5301271513969821,3.893445250125473,4.997447122483763
1683729978089028767,-0.7427141064034878,3.902112114275353,4.992230344910674
1683729978667718290,-0.8875558574552005,3.9098144713849097,5.002454007748316
1683729979226210424,-1.1638961495134548,3.8993336981569433,4.994000565194567
1683729979782461437,-1.5128373129483617,3.9073050230616233,4.9931366712194665
1683729980396187483,-1.7196479615272984,3.9093600536845887,5.006382420921754
1683729980902956656,-1.9950230588258375,3.9103783849105396,5.006523592215084
1683729981475009491,-2.3898873312927997,3.9002023114741426,4.989874329653464
1683729982005142378,-2.6841173291826164,3.8997291227640134,5.008448818754937
1683729982554321698,-3.107903049225899,3.891803308183764,5.003605977550789
1683729983098995591,-3.4672941685330647,3.8921726959041707,5.011190108749407
1683729983634348299,-3.7516094650736957,3.8978879053831235,5.013813437583668
1683729984190456683,-4.12959842701524,3.900363873575883,5.004934129777329
1683729984734897173,-4.462183122661327,3.901832397914388,4.990972719668212
1683729985269557635,-4.789152499280089,3.893479713294974,5.005690223885169
1683729985842941675,-5.218635059202935,3.8813397643196628,4.993619132788685
1683729986350919141,-5.517427752023539,3.8934043900694215,5.017961241318831
1683729986922000706,-5.735147250809873,3.9070709212811505,5.006977077947352
1683729987450670105,-5.876487738195015,3.8670149359489594,5.000860781548874
1683729988061738865,-5.771505226964879,3.664691784388928,4.988947024214378
1683729988619372241,-5.387342379438928,3.4813144745305236,5.005574801431006
1683729989218689842,-4.912790133216805,3.30786573757114,5.0173220517892885
1683729989781943860,-4.386066890137606,3.1126987379570146,5.008472125570492
1683729990326776896,-3.8647602137172723,2.9310055031311384,4.99351065047587
1683729990878685632,-3.3382377642722925,2.76905633955236,4.999118798356741
1683729991431711597,-2.824992711429501,2.619662930784907,4.98740809543033
1683729992005040895,-2.331447747504313,2.596000502266421,5.005078214685301
1683729992541803952,-1.8031370224960026,2.5013239480301266,5.006420674510042
1683729993127618636,-1.3029776812445824,2.493512894928751,5.008352426520541
1683729993668855567,-0.8145567961341681,2.4335104885013448,5.006377869645179
1683729994233921976,-0.3763214711246557,2.4544072282884795,5.004313657969551
1683729994804381269,0.05896752340909806,2.447869536447881,4.99830815138247
1683729995407461138,0.4580873824184602,2.518382506671582,5.000559709113695
1683729995944500710,0.8727228904016805,2.521530790949522,4.996878919220858
1683729996534507763,1.2623343191522338,2.6254072995873985,4.998075858867071
1683729997090382453,1.6767545123256007,2.6685490382478285,5.0008099148962755
1683729997648925446,2.0220307338872736,2.7690796461448612,5.000623219332637
1683729998216003806,2.3617718826573935,2.8127572811899206,4.990240847794667
1683729998781887396,2.551593265230103,2.9034015961294175,4.988688543728107
1683729999315182425,2.740480101183169,2.917249639834602,4.985720989547204
1683729999866428192,2.85984297109208,2.9810509756810277,4.993474110907737
1683730000436882129,2.9047563359246924,3.0305457932857163,4.98943344898025
1683730001036650826,2.8886702728507565,3.096916696740696,4.991322096695712
1683730001604242932,2.9297400683677135,3.137320038493593,4.9916123242288135
1683730002176346418,2.9544922693498723,3.189746601960642,4.990239670191003
1683730002717981897,2.9806858835938908,3.214268861678457,4.994882211697409
1683730003257511952,2.974038022089234,3.1688115949667233,4.971180030087087
1683730003808445888,3.239459405960656,2.9715066690572454,4.990530042035906
1683730004335004201,3.6204697328641444,2.8412469397239404,5.016269468953935
1683730004929154236,3.917428326976491,2.7910614292890905,5.009021093391043
1683730005494019738,4.145746872593694,2.7925629491459207,5.008112577266219
1683730006046748408,4.323049608440743,2.830160364534568,5.013118257911065
1683730006635881563,4.400448166805688,2.880277749992622,5.004113796112507
1683730007171149670,4.396699660946067,2.9418855148489356,5.006119769978727
1683730007711655943,4.381560547517988,3.0082104742502613,5.0084364290851315
1683730008267670022,4.311667038405658,3.0484315984172343,5.001872099310559
1683730008786907663,4.213250473315337,3.0951197994156217,4.996157158445402
1683730009324983584,4.084873504503469,3.1464041555250937,4.983632856436512
1683730009865898473,3.955142390538884,3.182516593394232,4.991484245399055
1683730010415776108,3.818611538187283,3.224129268518638,4.991034634372891
1683730010979710320,3.6986929005396045,3.262396012978183,4.999501371835076
1683730011496609380,3.5454524055797987,3.292193716112704,4.998980344361346
1683730012061296443,3.3971731185345786,3.312073771200396,4.998217483249905
1683730012640797647,3.246194127884496,3.3308068732185685,5.001288127017454
1683730013211271497,3.0863493894199103,3.358001204832062,5.008366826653449
1683730013748787487,2.948382851530798,3.378358400659046,5.008651260627258
1683730014320993649,2.8085009022363856,3.3924952931767827,5.004630546651693
1683730014864905922,2.6531022470338805,3.3922443392025325,4.997511285183908
1683730015396562197,2.5081819334099196,3.399913468567242,5.004882866452698
1683730015980597241,2.324704236734336,3.393159936006329,5.000910908399777
1683730016605359317,2.1631281601292573,3.3846678370375485,4.994279445424568
1683730017135271034,2.035502403209344,3.363583828085198,5.007855220421858
1683730017689543072,1.8479282597375455,3.3368195836994103,5.002547303961799
1683730018228885117,1.684640530822938,3.304409693203295,4.999257153531007
1683730018764150537,1.5311644279002643,3.2705340136623002,5.005752622548801
1683730019322954980,1.3642090789605072,3.23192584383398,4.992953334578938
1683730019868036472,1.2377909129569837,3.2038482887170563,5.004918740246844
1683730020416656769,1.1026151336241516,3.1604781828654853,4.99698291192831
1683730021003322817,0.978520149081435,3.1152372215089548,5.006730572145704
1683730021488621804,0.8564416857964221,3.0693432235468454,5.008424360824095
1683730022061510424,0.7690392419171633,3.019149213993603,5.013048797814942
1683730022620132929,0.669432749815177,2.9665224877411176,5.008258018227338
1683730023157469563,0.5832309187770068,2.917102156299982,5.013925871527478
1683730023673491320,0.508677603616372,2.868885511872821,5.014086578966453
1683730024246875543,0.4617324736912328,2.8179022365937327,5.0093506503351835
1683730024781420028,0.41955723598251526,2.7677024875317544,5.009249907027735
1683730025310011084,0.41007890501188915,2.735717203815294,5.002155522643769
1683730025873071058,0.4039049576664151,2.6854019908073026,4.998409370870543
1683730026454456537,0.41517520554664306,2.639093108388699,4.99692871254413
1683730026968651218,0.44549650419165754,2.59272209729884,4.991805993221018
1683730027537287833,0.5073754640965346,2.554998132021435,4.9877861954044045
1683730028057934099,0.5820094602632224,2.517786076079271,4.98721358227981
1683730028630756899,0.6789816624619162,2.4697474255972702,4.984587218801376
1683730029151172052,0.8075286137194407,2.4260353380399833,4.993383438636193
1683730029693696361,0.9561118300098816,2.3758625204787935,4.978152026459385
1683730030235171344,1.162181552576791,2.339069047234628,4.994850127298987
1683730030796616317,1.2623075175746763,2.3186615655193243,4.992581254775932
1683730031361111170,1.383198577381112,2.2756770034019738,4.992816976322161
1683730031908191112,1.5135880806274282,2.2309736033145264,4.996404085962393
1683730032475437663,1.638629614703791,2.181560322387084,4.9862225339537565
1683730033005426844,1.7667778525708535,2.1537843298270776,4.991986652188978
1683730033573001255,1.889198301945446,2.0988906618521224,4.999104348018693
1683730034117563745,2.001607865889293,2.029945332869304,4.993736766975426
1683730034650727275,2.1111856726302403,1.9615176353179526,4.991645171601532
1683730035204360701,2.2286830154815513,1.9094292767628576,4.986521312120922
1683730035762859135,2.3526336059692907,1.8786567267406733,4.993379161072929
1683730036320879341,2.479556378471765,1.8409444566761775,4.996020682902127
1683730036848142247,2.612453180364788,1.8074002485565381,4.996669594384806
1683730037419954494,2.731387537202186,1.7274772184533644,4.99619278646781
1683730037983154245,2.8544160698474506,1.7371094493156465,5.002545639396152
1683730038538467263,2.977643748169419,1.739207679133118,5.00497852009545
1683730039116210449,3.119018613374482,1.7337495781038177,5.007224158049576
1683730039671068147,3.2591081378056463,1.7514846654051548,5.008392914111237
1683730040215687493,3.3804189057152247,1.7798775257415804,5.000850956943051
1683730040775967781,3.5062582304895487,1.8098488637160084,4.998799974956667
1683730041318301394,3.6257229278515335,1.8223734299898118,5.004605038024313
1683730041876176417,3.7463747713245867,1.8999105840127135,4.9951389145221725
1683730042405117660,3.895086415037258,1.9759649538454322,5.0064482751611665
1683730042970923880,4.027112194011923,2.0036847643906,5.004951184442876
1683730043490060908,4.170252732803324,2.0407592592082615,5.005766129593182
1683730044132609838,4.285832324905982,2.0821062489501836,5.005657225010063
1683730044691993530,4.466680594256113,2.2229605595878827,4.990217215173711
1683730045307805266,4.647053421539321,2.4118669954083427,5.009112164829885
1683730045878622492,4.713858180281899,2.5034886376348977,5.008602094761982
1683730046455490411,4.7734387722198015,2.5772486725585013,4.999866521621873
1683730047044297303,4.794579304073755,2.664934217916052,5.002904146279859
1683730047603158347,4.761057006769647,2.739573992817313,5.004725100676581
1683730048161706084,4.706796130589089,2.7887159274566415,5.004038731076161
1683730048766681499,4.634514380115151,2.8629237349440007,5.000968990906925
1683730049309816718,4.5347129776196,2.923523426941505,5.007300361936333
1683730049868386734,4.404878049228584,2.974163254268818,5.004981832359967
1683730050440127274,4.296041603273594,3.015909475656249,5.005439309251745
1683730050975322038,4.176097743904595,3.070547297048308,5.008928166266675
1683730051519624981,4.0412206450167485,3.111064404888517,5.014774232432039
1683730052107006442,3.9108644961187538,3.1601837022524144,5.012728177488962
1683730052638586746,3.790659997544834,3.1958004085596894,5.011408125124538
1683730053194587816,3.6576373500213086,3.2356679377840107,5.015254334543828
1683730053755655906,3.5181912801076414,3.2722855624321943,5.0010354592396355
1683730054320465033,3.3870764121683545,3.3045308849480604,5.007925514341792
1683730054887528450,3.241526645833864,3.3208205094392413,4.998222144207175
1683730055472859727,3.1221381930813066,3.3406654316475453,5.006154357798856
1683730056031518639,2.9722477079622536,3.3563621875251965,4.999831093906143
1683730056605647702,2.7888133408663296,3.367094344923418,5.000365494771521
1683730057187222353,2.6390058977419213,3.379424516029131,4.995381076551357
1683730057739504865,2.490416583451773,3.384312426466739,4.999641496286804
1683730058307436549,2.31931345321187,3.370119876241398,4.981968422858507
1683730058889283450,2.164696082267375,3.362131161441879,4.985410268104938
1683730059423358113,1.9829542286938922,3.3494032644919187,4.984561357154588
1683730059968958917,1.82383311980849,3.325623126941524,4.9783826006446645
1683730060543429392,1.6669129413818695,3.2948414034269757,4.977425679307796
1683730061074390009,1.4833722832920757,3.249148576145351,4.985863250396925
1683730061610603055,1.3369357978947798,3.2118020385745316,4.990336221158355
1683730062138735523,1.2006855875933113,3.1768162476265904,4.990527282454526
1683730062668873325,1.0617977179998843,3.1407883180509137,4.989007662537106
1683730063287570612,0.9505685404583046,3.1043283075606336,4.997246877800498
1683730063858652113,0.8369497062556759,3.0480461065325977,4.981316440827292
1683730064400092055,0.7408176587400811,3.00384153095981,4.993746516119595
1683730064932086763,0.6420364567705371,2.9577986432624126,4.991264134252399
1683730065494122125,0.5689458730747062,2.9128919776730484,5.000563211247814
1683730066077397588,0.5044108710154783,2.862733599866576,5.002636217441757
1683730066634461375,0.45953472328206085,2.815032920715898,5.004184213972642
1683730067187573528,0.4167813943115918,2.771103250430487,5.009867559374988
1683730067734952761,0.4014007897658322,2.7263956341852515,5.012498801914479
1683730068285233457,0.41241510058687547,2.6966808854643625,5.010391189620666
1683730068893451873,0.4379811623669713,2.6467172578831937,5.010330819789496
1683730069409788923,0.4803362587021517,2.5930651323919665,5.0081238760638245
1683730069924900674,0.5439672001307634,2.547640511847219,5.00565791570178
1683730070465494876,0.6204913535379752,2.498606933313812,5.002786946256877
1683730071021043312,0.7278893952345901,2.4636664644060744,5.00473611598125
1683730071620649008,0.8888134729398888,2.426928925177984,5.011600766359387
1683730072235656257,1.0508320731434113,2.3841502525076685,5.000759736602958
1683730072796355232,1.254944403354709,2.3430432058290362,4.9975377422220255
1683730073326716178,1.375526380413445,2.2998280028745643,5.005345074544514
1683730073849161080,1.485365033199769,2.2430075863213763,5.002784343503526
1683730074393049201,1.6032713671165548,2.2028670981631246,4.996544808095765
1683730074950100355,1.7154844084194814,2.164505138865318,4.988118716329499
1683730075493458538,1.832382627945182,2.087716355200498,4.987470308356459
1683730076046702164,1.9619696926408887,2.043972275604202,4.991132891351808
1683730076634638240,2.0777113430917113,1.9796600617418596,4.99519535764101
1683730077153797323,2.181320659857487,1.900676891636982,4.989764225240719
1683730077743043417,2.295626478878179,1.8412167763922256,4.983571539697993
1683730078337525100,2.4175233656719377,1.786331139865568,4.992004795345715
1683730078889777811,2.5471561954835806,1.721793262068554,4.992700552717989
