time,x,y,z
1682085619269449141,-2.4466251921582214,-35.23716049885499,0.06174434707089494
1682085619269449141,-2.4466251921582214,-35.23716049885499,0.06174434707089494
1682085619301659853,-2.44813174416761,-35.23654527903581,0.06202468331644392
1682085619301659853,-2.44813174416761,-35.23654527903581,0.06202468331644392
1682085619335032128,-2.4492804621629203,-35.23609379855576,0.061720638719817915
1682085619335032128,-2.4492804621629203,-35.23609379855576,0.061720638719817915
1682085619369186305,-2.4503713930898434,-35.23564428187105,0.06126812912179973
1682085619369186305,-2.4503713930898434,-35.23564428187105,0.06126812912179973
1682085619401499313,-2.4512842903813867,-35.23501088647713,0.06139537025747679
1682085619401499313,-2.4512842903813867,-35.23501088647713,0.06139537025747679
1682085619435036142,-2.4518239501327166,-35.234566399356396,0.06131078503241142
1682085619435036142,-2.4518239501327166,-35.234566399356396,0.06131078503241142
1682085619469292219,-2.4525124992614686,-35.23403814411735,0.06240524708865573
1682085619469292219,-2.4525124992614686,-35.23403814411735,0.06240524708865573
1682085619502030403,-2.4530480016647274,-35.23368512602501,0.06225824621457827
1682085619502030403,-2.4530480016647274,-35.23368512602501,0.06225824621457827
1682085619535490256,-2.4535946033491554,-35.23339393415823,0.06360659874941585
1682085619535490256,-2.4535946033491554,-35.23339393415823,0.06360659874941585
1682085619568090703,-2.4540177585642704,-35.23306476650714,0.06434300363422248
1682085619568090703,-2.4540177585642704,-35.23306476650714,0.06434300363422248
1682085619601908834,-2.454262191667713,-35.23247715185959,0.06668597535376591
1682085619601908834,-2.454262191667713,-35.23247715185959,0.06668597535376591
1682085619635395304,-2.4544045246223227,-35.23204086015886,0.06827640978287641
1682085619635395304,-2.4544045246223227,-35.23204086015886,0.06827640978287641
1682085619669340627,-2.4545543522306037,-35.23163302841497,0.07062515105987677
1682085619669340627,-2.4545543522306037,-35.23163302841497,0.07062515105987677
1682085619669340627,-2.4545543522306037,-35.23163302841497,0.07062515105987677
1682085619701379473,-2.4547724284292753,-35.231209760766866,0.07039806183987356
1682085619701379473,-2.4547724284292753,-35.231209760766866,0.07039806183987356
1682085619734713478,-2.4549680797827103,-35.23097365321183,0.07159930679532987
1682085619734713478,-2.4549680797827103,-35.23097365321183,0.07159930679532987
