time,x,y,z
1682085619621020233,-8.272728845827698,-34.15125105458322,0.11740394584779591
1682085619787498933,-8.269337201632503,-34.148925475274446,0.1226984210562653
1682085620254786440,-8.276852958967929,-34.136802349232994,0.1325107244498303
1682085620556299833,-8.286983997283489,-34.127094772224844,0.13770130084836846
1682085621220946373,-8.29117034773732,-34.12835833436197,0.12973129137079875
1682085621588770577,-8.288983209436124,-34.12766046087126,0.12637585273084678
1682085622121852982,-8.30391981155324,-34.111809142594524,0.12710492318783312
1682085622489111383,-8.298927485074367,-34.08226801700955,0.13713858006641902
1682085622689691680,-8.294386369493433,-34.06827447713304,0.1375467488010784
1682085623089939236,-8.298158403666335,-34.069288599469736,0.13299592478463296
1682085725961276892,-11.556895437386794,-26.406736294520122,-0.4604440755694097
1682085725991388748,-11.49956727113655,-26.392696830307933,-0.41048405609336847
1682085726022762152,-11.455975123458039,-26.489238298488424,-0.3149604554123635
1682085726055491203,-11.495633738912748,-26.380464352688527,-0.46427204056174975
1682085726089264709,-11.406088660358924,-26.483491444395217,-0.3338483317976415
1682085726757254044,-11.572905765960812,-26.6147168011854,-0.3401944330610269
1682085726790945101,-11.550313630859106,-26.6704005879979,-0.2510195644636224
1682085726824146754,-11.521363993000937,-26.661684202765638,-0.292662187695536
1682085726857756434,-11.589869165355275,-26.65817425570898,-0.31787874615605505
1682085726895638300,-11.524048683892065,-26.70760231589133,-0.2652657059333148
1682085726926862281,-11.563565014017833,-26.690420489731245,-0.33779591849938084
1682085726962580628,-11.570848913678216,-26.688769382959933,-0.388454460540939
1682085726991701156,-11.624620332596445,-26.508353868142024,-0.6375818117347523
1682085727025654455,-11.594533507799028,-26.579357629067946,-0.5527184137877916
1682085727059773343,-11.533654703226233,-26.65617343748179,-0.427909802067171
1682085727092322416,-11.575465718922331,-26.535725857184225,-0.6068159768128218
1682085727123114469,-10.097753703120324,-29.299817390895814,3.9499400483643647
1682085727158593066,-11.532902902649267,-26.553398552588785,-0.5775094165745904
1682085727192196937,-11.523648735017524,-26.53912531975829,-0.5771501466366145
1682085727223891600,-10.140586860560006,-29.261768303195314,3.954209063003927
1682085727257267920,-11.538801888343901,-26.493208485876373,-0.6103331674021781
1682085727291421583,-10.161727506306407,-29.236758648407875,3.957009721201129
1682085727325523543,-10.172287850835975,-29.223375292257497,3.9598005037905537
1682085727356385106,-11.448159031941895,-26.662469378353677,-0.30484122770807476
1682085727390888021,-11.458034064120426,-26.606886329641256,-0.3885168935518255
1682085727422432557,-10.207817679511788,-29.17513604386601,3.9672339669313055
1682085727455781768,-11.503861599749012,-26.492325963989046,-0.5737538342794375
1682085727489711905,-10.234791743635162,-29.13972807284428,3.9700756322159374
1682085727522709946,-10.24700725952217,-29.12432013942058,3.9724350781500495
1682085727561354700,-10.264687796898144,-29.105902235448827,3.971797385327389
1682085727590746726,-10.278529572792918,-29.092804127211824,3.971557225740398
1682085727625070009,-10.298733360162068,-29.07560979788688,3.974474764352561
1682085727657021977,-11.514832083886542,-26.509685851809497,-0.5487062574282175
1682085727657021977,-9.299072413940218,-25.4440706234582,-0.4249704559804286
1682085727692545707,-11.487710207366124,-26.585847345680918,-0.44580236524919625
1682085727692545707,-9.319025852241076,-25.471983473377385,-0.35964477164997666
1682085727725037747,-10.349285437513403,-29.036699545465222,3.9728896071800843
1682085727725037747,-9.334637186206793,-25.376555263126672,-0.43425970967587846
1682085727761221573,-10.375737452761086,-29.021006818945516,3.9711238556438464
1682085727761221573,-9.37229814211371,-25.485786169607373,-0.3201348769775332
1682085727792314238,-11.503031777866253,-26.607070235757014,-0.38959072661766747
1682085727792314238,-10.397158115589995,-29.009869160264486,3.969935970537735
1682085727826263698,-11.514558418640052,-26.617340260983617,-0.34212629204385214
1682085727826263698,-9.404780680002197,-25.430169496400865,-0.3533571095119057
1682085727858293788,-11.472356081025168,-26.66140659949226,-0.2931238211028404
1682085727858293788,-9.413534752859988,-25.565723093164905,-0.2023747208888782
1682085727892896809,-11.47331494696471,-26.64838919519068,-0.3012383165855863
1682085727892896809,-10.470411002157105,-28.973793944306234,3.96440906739666
1682085727923658289,-11.457585165170793,-26.650655293746908,-0.302884859821158
1682085727923658289,-9.38101669020866,-25.504023700241103,-0.24822911988960694
1682085727967931106,-11.499364765651272,-26.526955641967287,-0.44184119862584215
1682085727967931106,-9.349022420272927,-25.388038701966362,-0.3173881061699646
1682085727994326091,-11.413419700217924,-26.715751533128095,-0.15122080802655002
1682085727994326091,-9.368327814510849,-25.56511548340012,-0.13537859660674467
1682085728025257600,-11.440844529078694,-26.59068111273653,-0.3762846448890844
1682085728025257600,-10.569160721684849,-28.932043781170254,3.963650259851895
1682085728059445343,-11.471149881557329,-26.54037082205124,-0.540090872733678
1682085728059445343,-9.328250744698616,-25.554418920182343,-0.1680192856650886
1682085728091188034,-12.469254845824587,-25.310360681945326,-0.34861608859854476
1682085728091188034,-11.455970710877148,-26.563374189934077,-0.5173524382967876
1682085728091188034,-9.2763001453036,-25.50177922544742,-0.274194744340972
1682085728126162545,-12.526994136386364,-25.122822658965916,-0.6397598841290604
1682085728126162545,-11.4335150535393,-26.561742995104037,-0.5516307937140912
1682085728126162545,-10.637666065670922,-28.913513780686113,3.9633538962323067
1682085728161674999,-11.40787824761016,-26.653063752365654,-0.3978093785008818
1682085728161674999,-9.189721822480708,-25.4005792285464,-0.46364325719754973
1682085728192910157,-12.489798473033222,-24.92312185847153,-0.6747953097084762
1682085728192910157,-11.434744897343949,-26.64717754180023,-0.40593303077090237
1682085728192910157,-10.680010375019178,-28.910105575078788,3.962025593365685
1682085728226125493,-11.461058703270178,-26.555825491096158,-0.6076483701976474
1682085728226125493,-9.114739249291347,-25.168054596283334,-0.7924954753522084
1682085728258124383,-11.452331858855086,-26.64070672896515,-0.4487582128949046
1682085728258124383,-9.23490360341114,-25.401752391223823,-0.5183839051111447
1682085728290815386,-11.465202994363908,-26.610323353364507,-0.5219266315755964
1682085728290815386,-9.212187107666189,-25.32347785058508,-0.6423828619120964
1682085728327356576,-11.476398833099534,-26.61352256696161,-0.535483768543271
1682085728327356576,-9.270565974977913,-25.437382629104373,-0.527744039713264
1682085728359080474,-12.517402923953279,-24.920020493505078,-0.7743965886660686
1682085728359080474,-11.480030328816984,-26.608391908092123,-0.5441697446906146
1682085728359080474,-9.169406775064791,-25.187616700102538,-0.8468892540205917
1682085728393110554,-12.504916027407267,-24.922673714541755,-0.7392982136821811
1682085728393110554,-11.488605453074339,-26.55733283469034,-0.6128928164600129
1682085728393110554,-9.264446973247601,-25.388219947596927,-0.5770487787887326
1682085728425359455,-11.490920408824362,-26.575763716294237,-0.6037313162362907
1682085728425359455,-9.299210433736304,-25.455278001038412,-0.5121299659690774
1682085728457768049,-11.481613695497332,-26.573324894129712,-0.587022600442447
1682085728457768049,-10.897501311545525,-28.931665635090457,3.9686599347246814
1682085728493308457,-12.47486712245164,-25.164479799281455,-0.5101970512167533
1682085728493308457,-11.466028678551531,-26.60297066716641,-0.5117832862759171
1682085728493308457,-10.924805154859245,-28.93672036733279,3.966661245444975
1682085728525852444,-12.437670302478223,-25.43917142744755,-0.2928730194338729
1682085728525852444,-11.487093490696695,-26.573879663298733,-0.6171308754185616
1682085728525852444,-9.3922099961144,-25.64212096607925,-0.29451779225671126
1682085728559257571,-10.989718207957466,-28.94994182571195,3.963126522382191
1682085728559257571,-11.480826084353513,-26.594659348106738,-0.5673342931448055
1682085728559257571,-9.348783601794988,-25.53122617797645,-0.44498605037002337
1682085728602865494,-11.505782238992376,-26.58381403949255,-0.6396786098460896
1682085728602865494,-9.375883220077732,-25.56400130092725,-0.4708772646947499
1682085728628352784,-11.50042471205311,-26.59866203625095,-0.6250597573455874
1682085728628352784,-9.399622872704956,-25.61762695961096,-0.42872508565926015
1682085728660748332,-11.478475114580267,-26.644838101151656,-0.5110228643039303
1682085728660748332,-9.374096230272674,-25.571130799783123,-0.4891809426054401
1682085728691325285,-11.491443249821963,-26.577470472110523,-0.623164552213932
1682085728691325285,-9.302817360789529,-25.47714790815377,-0.7058518692162425
1682085728724850290,-11.496850769002712,-26.574709010508464,-0.5855801343427358
1682085728762025711,-11.489592483211114,-26.611103107949514,-0.45949887462572203
1682085728791363895,-11.464879025964018,-26.639500308090284,-0.3728822286229221
1682085728824780656,-11.519496390956842,-26.515664066782215,-0.5856039267575164
1682085728857154605,-11.4844857629306,-26.4947181496256,-0.6116006159446408
1682085728890807537,-11.447374652530886,-26.547178905733404,-0.5192358594335205
1682085728926992621,-11.43628398499752,-26.6478059430134,-0.3621024204168233
1682085728959460740,-11.406882595467327,-26.528223722766075,-0.58459744121439
1682085728992177092,-11.384378405839202,-26.46348344718478,-0.7004053657411178
1682085729024526679,-11.374453242455603,-26.517458655608703,-0.6404874216538552
1682085729056568960,-11.363266736860224,-26.58021450308895,-0.5161714940230491
1682085729090659884,-11.359339828609299,-26.51538666554842,-0.6027589925871588
1682085729126677431,-11.343043618429007,-26.50020226852425,-0.6074323503138692
1682085729161619576,-11.334046759324277,-26.495948268839154,-0.5841354286269276
1682085729191871582,-11.339096490795404,-26.516527666625734,-0.532393366569031
1682085729225509640,-11.339215060574432,-26.60435533046391,-0.3420642300534076
1682085729258814617,-11.330221962146078,-26.564459254469796,-0.3915221500234578
1682085729291782504,-11.327362482277486,-26.54745430676689,-0.42130154309799606
1682085729324049597,-11.312262414261395,-26.40151243746811,-0.6954192220534012
1682085729360382707,-11.310228684948783,-26.54055375100701,-0.4159746810055194
1682085729392381079,-11.31930196775359,-26.51106009169389,-0.5197203842194953
1682085729424692402,-11.339315168361752,-26.56170113317113,-0.44916230476720953
1682085729457984968,-11.332795913575623,-26.47358923227125,-0.6246503257742568
1682085729491095169,-11.349592803814271,-26.568302707308305,-0.4563278921684395
1682085729525059168,-11.365202815403777,-26.56150531463585,-0.44760617493965116
1682085729561494307,-11.370438557148713,-26.524794563838057,-0.48689042358573964
1682085729592506577,-11.354177602874774,-26.497293379726557,-0.5264065794898394
