time,x_uav4,y_uav4,z_uav4,x_uav8,y_uav8,z_uav8,x_uav11,y_uav11,z_uav11
1683729953049742209,1.8107687599419544,3.969333022766093,0.0027161044501085,2.0822438299623904,3.443030259947202,0.1399481753109706,8.12572212375072,1.5738162643514249,-0.0222628136767095
1683729953364116784,1.8107687599419544,3.969333022766093,0.0027161044501085,2.387246561282491,4.715709852799513,0.2854420381555869,8.457582726939984,2.796677306335664,0.5929897664390298
1683729953707609395,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7158281887161049,4.988571315747815,0.1325765362698652,8.126553669121803,2.7739232357713206,0.4378706570157655
1683729954025008533,1.8107687599419544,3.969333022766093,0.0027161044501085,1.4764369561538238,4.05634238824736,0.0328373350081019,7.818289596943851,1.6960142450283198,-0.058558700736536
1683729954449295953,1.8107687599419544,3.969333022766093,0.0027161044501085,2.0052762706803504,3.674523594181043,0.1685368946271337,7.9501318256597315,1.4471245467836809,-0.0609706402545988
1683729954754352824,1.8107687599419544,3.969333022766093,0.0027161044501085,2.1093956397862006,3.394402897756924,0.2484468415862784,7.996557420599769,1.6402831772276127,0.0054523160148072
1683729955139317071,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8157233119657292,4.643281342723917,0.0895657194324854,7.995947997798861,1.75351869797369,0.00978831115403
1683729955429097758,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8209273239544344,4.709130879823016,0.0867071689910536,8.00384347600252,2.9341360660059568,0.3823456742481266
1683729955757969274,1.8107687599419544,3.969333022766093,0.0027161044501085,1.828556265422364,4.365689330057328,0.0903170385670568,8.013774580269557,2.8169486383807003,0.2958313015631342
1683729956029188237,1.8107687599419544,3.969333022766093,0.0027161044501085,1.828556265422364,4.365689330057328,0.0903170385670568,7.98219593653848,1.846788229093032,0.0543797722476213
1683729956370228682,1.8107687599419544,3.969333022766093,0.0027161044501085,1.996772426955148,4.033764353516053,0.1622291821309627,5.152432672002762,4.6884635311816965,-0.1959480963056989
1683729956370228682,1.8107687599419544,3.969333022766093,0.0027161044501085,1.996772426955148,4.033764353516053,0.1622291821309627,5.152432672002762,4.6884635311816965,-0.1959480963056989
1683729956675391978,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8674412828549896,3.513153930822328,0.2716565200177649,8.036102093815632,1.7874867774238057,0.1002137079266187
1683729956965315418,1.8107687599419544,3.969333022766093,0.0027161044501085,1.811680021640543,3.2671217254310307,0.3614363446174131,7.945764881035428,1.4569415838273814,0.077127170079831
1683729957242648979,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8679572858792637,3.88533461828386,0.173655567443089,7.895228384792471,2.1187311282899106,0.0994129720973484
1683729957537269783,1.8107687599419544,3.969333022766093,0.0027161044501085,1.804267830681904,4.703610053871236,0.0119549222241488,7.957346153409293,3.0949923330085656,0.284281162378007
1683729958029356244,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7851933764518484,3.89630715521712,0.2048890417249271,7.884866157896502,2.271963388862863,0.1177617246437687
1683729958235689602,1.8107687599419544,3.969333022766093,0.0027161044501085,1.825401704999639,3.62805520810254,0.2723722228808958,7.062375348309023,5.358258579451427,-0.4094861500400926
1683729958235689602,1.8107687599419544,3.969333022766093,0.0027161044501085,1.825401704999639,3.62805520810254,0.2723722228808958,7.062375348309023,5.358258579451427,-0.4094861500400926
1683729958235689602,1.8107687599419544,3.969333022766093,0.0027161044501085,1.825401704999639,3.62805520810254,0.2723722228808958,7.062375348309023,5.358258579451427,-0.4094861500400926
1683729958235689602,1.8107687599419544,3.969333022766093,0.0027161044501085,1.825401704999639,3.62805520810254,0.2723722228808958,7.062375348309023,5.358258579451427,-0.4094861500400926
1683729958506650956,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8741798322142729,3.81229985507978,0.2360383760766087,5.2166136025264525,4.992462401202699,0.0712070991466786
1683729958506650956,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8741798322142729,3.81229985507978,0.2360383760766087,5.2166136025264525,4.992462401202699,0.0712070991466786
1683729958840113759,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8741798322142729,3.81229985507978,0.2360383760766087,5.188379642326518,5.393066026274468,0.2247944086451738
1683729958840113759,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8741798322142729,3.81229985507978,0.2360383760766087,5.188379642326518,5.393066026274468,0.2247944086451738
1683729959151766931,1.8107687599419544,3.969333022766093,0.0027161044501085,1.832758185047355,4.035826506844626,0.1506668616064752,5.155076141772401,4.663978259559033,-0.1518882955236771
1683729959151766931,1.8107687599419544,3.969333022766093,0.0027161044501085,1.832758185047355,4.035826506844626,0.1506668616064752,5.155076141772401,4.663978259559033,-0.1518882955236771
1683729959151766931,1.8107687599419544,3.969333022766093,0.0027161044501085,1.832758185047355,4.035826506844626,0.1506668616064752,5.155076141772401,4.663978259559033,-0.1518882955236771
1683729959503801745,1.8107687599419544,3.969333022766093,0.0027161044501085,1.842428293156361,3.732279208779982,0.3443701020643814,7.055088316731205,5.480499208039695,-0.2594324563974322
1683729959503801745,1.8107687599419544,3.969333022766093,0.0027161044501085,1.842428293156361,3.732279208779982,0.3443701020643814,7.055088316731205,5.480499208039695,-0.2594324563974322
1683729959503801745,1.8107687599419544,3.969333022766093,0.0027161044501085,1.842428293156361,3.732279208779982,0.3443701020643814,7.055088316731205,5.480499208039695,-0.2594324563974322
1683729959503801745,1.8107687599419544,3.969333022766093,0.0027161044501085,1.842428293156361,3.732279208779982,0.3443701020643814,7.055088316731205,5.480499208039695,-0.2594324563974322
1683729959922676054,1.8107687599419544,3.969333022766093,0.0027161044501085,1.747104797692404,4.695784499698422,-0.069216394583389,7.901773458034947,3.204275443752774,0.1085938810236122
1683729960215709740,1.8107687599419544,3.969333022766093,0.0027161044501085,1.747104797692404,4.695784499698422,-0.069216394583389,7.829886216074713,2.825339165793882,0.053954909913334
1683729960435453222,1.8107687599419544,3.969333022766093,0.0027161044501085,1.783214873851323,3.734831397848264,0.3760266660099054,6.994307510481711,5.653458024918376,-0.136589726734897
1683729960435453222,1.8107687599419544,3.969333022766093,0.0027161044501085,1.783214873851323,3.734831397848264,0.3760266660099054,6.994307510481711,5.653458024918376,-0.136589726734897
1683729960435453222,1.8107687599419544,3.969333022766093,0.0027161044501085,1.783214873851323,3.734831397848264,0.3760266660099054,6.994307510481711,5.653458024918376,-0.136589726734897
1683729960435453222,1.8107687599419544,3.969333022766093,0.0027161044501085,1.783214873851323,3.734831397848264,0.3760266660099054,6.994307510481711,5.653458024918376,-0.136589726734897
1683729960435453222,1.8107687599419544,3.969333022766093,0.0027161044501085,1.783214873851323,3.734831397848264,0.3760266660099054,6.994307510481711,5.653458024918376,-0.136589726734897
1683729960435453222,1.8107687599419544,3.969333022766093,0.0027161044501085,1.783214873851323,3.734831397848264,0.3760266660099054,6.994307510481711,5.653458024918376,-0.136589726734897
1683729960755097899,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7992202827120969,4.042389649090209,0.1783036375253415,7.043955500288454,5.514862571584029,-0.1653439662177023
1683729960755097899,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7992202827120969,4.042389649090209,0.1783036375253415,7.043955500288454,5.514862571584029,-0.1653439662177023
1683729960755097899,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7992202827120969,4.042389649090209,0.1783036375253415,7.043955500288454,5.514862571584029,-0.1653439662177023
1683729960755097899,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7992202827120969,4.042389649090209,0.1783036375253415,7.043955500288454,5.514862571584029,-0.1653439662177023
1683729961045638024,1.8107687599419544,3.969333022766093,0.0027161044501085,1.824310124997043,3.672405239667044,0.4314698885208301,7.036168196242425,5.461093022978545,-0.2106942770824718
1683729961045638024,1.8107687599419544,3.969333022766093,0.0027161044501085,1.824310124997043,3.672405239667044,0.4314698885208301,7.036168196242425,5.461093022978545,-0.2106942770824718
1683729961045638024,1.8107687599419544,3.969333022766093,0.0027161044501085,1.824310124997043,3.672405239667044,0.4314698885208301,7.036168196242425,5.461093022978545,-0.2106942770824718
1683729961336371353,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8213791161732589,3.6419769234658537,0.4752193781522553,7.07101010099333,6.667902094675679,0.4003991736346055
1683729961336371353,1.8107687599419544,3.969333022766093,0.0027161044501085,1.8213791161732589,3.6419769234658537,0.4752193781522553,7.07101010099333,6.667902094675679,0.4003991736346055
1683729961595857784,1.8107687599419544,3.969333022766093,0.0027161044501085,1.792457395959148,4.502938893681371,-0.0467559392254814,7.04860831579508,7.02051006671539,0.648375633614469
1683729961595857784,1.8107687599419544,3.969333022766093,0.0027161044501085,1.792457395959148,4.502938893681371,-0.0467559392254814,7.04860831579508,7.02051006671539,0.648375633614469
1683729961925638173,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7446149118011849,5.029298750088858,-0.3024308939217857,6.995688448851653,6.0158225055367165,0.0503750025257536
1683729961925638173,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7446149118011849,5.029298750088858,-0.3024308939217857,6.995688448851653,6.0158225055367165,0.0503750025257536
1683729961925638173,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7446149118011849,5.029298750088858,-0.3024308939217857,6.995688448851653,6.0158225055367165,0.0503750025257536
1683729961925638173,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7446149118011849,5.029298750088858,-0.3024308939217857,6.995688448851653,6.0158225055367165,0.0503750025257536
1683729961925638173,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7446149118011849,5.029298750088858,-0.3024308939217857,6.995688448851653,6.0158225055367165,0.0503750025257536
1683729962179641720,1.8107687599419544,3.969333022766093,0.0027161044501085,2.740342694438485,6.288022197060606,0.0713136179538249,6.958162548639943,5.793960562847962,-0.0207737501943618
1683729962179641720,1.8107687599419544,3.969333022766093,0.0027161044501085,2.740342694438485,6.288022197060606,0.0713136179538249,6.958162548639943,5.793960562847962,-0.0207737501943618
1683729962179641720,1.8107687599419544,3.969333022766093,0.0027161044501085,2.740342694438485,6.288022197060606,0.0713136179538249,6.958162548639943,5.793960562847962,-0.0207737501943618
1683729962179641720,1.8107687599419544,3.969333022766093,0.0027161044501085,2.740342694438485,6.288022197060606,0.0713136179538249,6.958162548639943,5.793960562847962,-0.0207737501943618
1683729962179641720,1.8107687599419544,3.969333022766093,0.0027161044501085,2.740342694438485,6.288022197060606,0.0713136179538249,6.958162548639943,5.793960562847962,-0.0207737501943618
1683729962577605704,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7080991550370683,5.361942228158215,0.4328310688465695,7.037226305038498,5.432340562659439,-0.1330466517290744
1683729962577605704,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7080991550370683,5.361942228158215,0.4328310688465695,7.037226305038498,5.432340562659439,-0.1330466517290744
1683729962577605704,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7080991550370683,5.361942228158215,0.4328310688465695,7.037226305038498,5.432340562659439,-0.1330466517290744
1683729962577605704,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7080991550370683,5.361942228158215,0.4328310688465695,7.037226305038498,5.432340562659439,-0.1330466517290744
1683729963013408576,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7352040073720087,6.062772429122974,0.1915213591274271,7.013840865572315,6.49181474017265,0.1774380629373135
1683729963013408576,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7352040073720087,6.062772429122974,0.1915213591274271,7.013840865572315,6.49181474017265,0.1774380629373135
1683729963013408576,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7352040073720087,6.062772429122974,0.1915213591274271,7.013840865572315,6.49181474017265,0.1774380629373135
1683729963013408576,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7352040073720087,6.062772429122974,0.1915213591274271,7.013840865572315,6.49181474017265,0.1774380629373135
1683729963354098110,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7532232520232518,5.345005906378347,-0.5181071009592015,6.955451696585548,7.262114412562559,0.5466887627116179
1683729963354098110,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7532232520232518,5.345005906378347,-0.5181071009592015,6.955451696585548,7.262114412562559,0.5466887627116179
1683729963354098110,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7532232520232518,5.345005906378347,-0.5181071009592015,6.955451696585548,7.262114412562559,0.5466887627116179
1683729963354098110,1.8107687599419544,3.969333022766093,0.0027161044501085,1.7532232520232518,5.345005906378347,-0.5181071009592015,6.955451696585548,7.262114412562559,0.5466887627116179
1683729963671298402,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7655766594710247,6.3338374736759695,0.0938177420950818,5.143069919932674,7.957222452050494,-0.0474844355540184
1683729963671298402,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7655766594710247,6.3338374736759695,0.0938177420950818,5.143069919932674,7.957222452050494,-0.0474844355540184
1683729963671298402,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7655766594710247,6.3338374736759695,0.0938177420950818,5.143069919932674,7.957222452050494,-0.0474844355540184
1683729963671298402,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7655766594710247,6.3338374736759695,0.0938177420950818,5.143069919932674,7.957222452050494,-0.0474844355540184
1683729963671298402,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7655766594710247,6.3338374736759695,0.0938177420950818,5.143069919932674,7.957222452050494,-0.0474844355540184
1683729963973650992,1.8107687599419544,3.969333022766093,0.0027161044501085,2.677075852702968,5.5647222831394965,0.4515308683082466,5.182114104337923,7.59911148053629,-0.1913890621918348
1683729963973650992,1.8107687599419544,3.969333022766093,0.0027161044501085,2.677075852702968,5.5647222831394965,0.4515308683082466,5.182114104337923,7.59911148053629,-0.1913890621918348
1683729963973650992,1.8107687599419544,3.969333022766093,0.0027161044501085,2.677075852702968,5.5647222831394965,0.4515308683082466,5.182114104337923,7.59911148053629,-0.1913890621918348
1683729964501604172,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.1292589638480965,8.402296150317145,0.307521304298854
1683729964501604172,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.1292589638480965,8.402296150317145,0.307521304298854
1683729964501604172,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.1292589638480965,8.402296150317145,0.307521304298854
1683729964501604172,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.1292589638480965,8.402296150317145,0.307521304298854
1683729964501604172,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.1292589638480965,8.402296150317145,0.307521304298854
1683729964701947607,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.07505205028141,8.09388559606785,0.0976780559730983
1683729964701947607,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.07505205028141,8.09388559606785,0.0976780559730983
1683729964701947607,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.07505205028141,8.09388559606785,0.0976780559730983
1683729964701947607,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.07505205028141,8.09388559606785,0.0976780559730983
1683729964701947607,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7642956483886687,6.269063417170194,0.0565882372898345,5.07505205028141,8.09388559606785,0.0976780559730983
1683729965005145284,1.8107687599419544,3.969333022766093,0.0027161044501085,2.6956138198103736,6.09380123737932,0.1455511908622115,5.122782544208196,7.712780157353171,-0.0486527599322474
1683729965005145284,1.8107687599419544,3.969333022766093,0.0027161044501085,2.6956138198103736,6.09380123737932,0.1455511908622115,5.122782544208196,7.712780157353171,-0.0486527599322474
1683729965005145284,1.8107687599419544,3.969333022766093,0.0027161044501085,2.6956138198103736,6.09380123737932,0.1455511908622115,5.122782544208196,7.712780157353171,-0.0486527599322474
1683729965367589535,1.8107687599419544,3.969333022766093,0.0027161044501085,2.698805462835072,6.180701145199205,0.0331993507224135,5.215170128598849,8.424528287117099,0.2509807893343225
1683729965367589535,1.8107687599419544,3.969333022766093,0.0027161044501085,2.698805462835072,6.180701145199205,0.0331993507224135,5.215170128598849,8.424528287117099,0.2509807893343225
1683729965367589535,1.8107687599419544,3.969333022766093,0.0027161044501085,2.698805462835072,6.180701145199205,0.0331993507224135,5.215170128598849,8.424528287117099,0.2509807893343225
1683729965367589535,1.8107687599419544,3.969333022766093,0.0027161044501085,2.698805462835072,6.180701145199205,0.0331993507224135,5.215170128598849,8.424528287117099,0.2509807893343225
1683729965367589535,1.8107687599419544,3.969333022766093,0.0027161044501085,2.698805462835072,6.180701145199205,0.0331993507224135,5.215170128598849,8.424528287117099,0.2509807893343225
1683729965725914771,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.149449571305758,8.080704909711862,0.1192985699760491
1683729965725914771,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.149449571305758,8.080704909711862,0.1192985699760491
1683729965725914771,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.149449571305758,8.080704909711862,0.1192985699760491
1683729965725914771,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.149449571305758,8.080704909711862,0.1192985699760491
1683729965977140362,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.137231148079822,7.46004158131698,-0.0622245616953014
1683729965977140362,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.137231148079822,7.46004158131698,-0.0622245616953014
1683729965977140362,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.137231148079822,7.46004158131698,-0.0622245616953014
1683729965977140362,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.137231148079822,7.46004158131698,-0.0622245616953014
1683729965977140362,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7461881767644574,6.086279946327697,0.081701313904924,5.137231148079822,7.46004158131698,-0.0622245616953014
1683729966278001207,1.8107687599419544,3.969333022766093,0.0027161044501085,2.733147576481928,5.999957156511514,0.1578139730512955,5.165773823671153,8.14260588878207,0.1462503468763749
1683729966278001207,1.8107687599419544,3.969333022766093,0.0027161044501085,2.733147576481928,5.999957156511514,0.1578139730512955,5.165773823671153,8.14260588878207,0.1462503468763749
1683729966278001207,1.8107687599419544,3.969333022766093,0.0027161044501085,2.733147576481928,5.999957156511514,0.1578139730512955,5.165773823671153,8.14260588878207,0.1462503468763749
1683729966278001207,1.8107687599419544,3.969333022766093,0.0027161044501085,2.733147576481928,5.999957156511514,0.1578139730512955,5.165773823671153,8.14260588878207,0.1462503468763749
1683729966632594845,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7038921628402965,5.92695017776679,0.211784649916356,6.960456234844626,6.169171533371717,0.1122598005562007
1683729966632594845,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7038921628402965,5.92695017776679,0.211784649916356,6.960456234844626,6.169171533371717,0.1122598005562007
1683729966632594845,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7038921628402965,5.92695017776679,0.211784649916356,6.960456234844626,6.169171533371717,0.1122598005562007
1683729966632594845,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7038921628402965,5.92695017776679,0.211784649916356,6.960456234844626,6.169171533371717,0.1122598005562007
1683729966632594845,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7038921628402965,5.92695017776679,0.211784649916356,6.960456234844626,6.169171533371717,0.1122598005562007
1683729967006435928,1.8107687599419544,3.969333022766093,0.0027161044501085,2.720195816791492,5.920830684668077,0.2313146125491876,5.106572596527991,7.169136455702865,-0.1211434445842254
1683729967006435928,1.8107687599419544,3.969333022766093,0.0027161044501085,2.720195816791492,5.920830684668077,0.2313146125491876,5.106572596527991,7.169136455702865,-0.1211434445842254
1683729967006435928,1.8107687599419544,3.969333022766093,0.0027161044501085,2.720195816791492,5.920830684668077,0.2313146125491876,5.106572596527991,7.169136455702865,-0.1211434445842254
1683729967006435928,1.8107687599419544,3.969333022766093,0.0027161044501085,2.720195816791492,5.920830684668077,0.2313146125491876,5.106572596527991,7.169136455702865,-0.1211434445842254
1683729967006435928,1.8107687599419544,3.969333022766093,0.0027161044501085,2.720195816791492,5.920830684668077,0.2313146125491876,5.106572596527991,7.169136455702865,-0.1211434445842254
1683729967437518758,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.8896418136422914,5.90208377272704,0.0975536113538702
1683729967437518758,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.8896418136422914,5.90208377272704,0.0975536113538702
1683729967437518758,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.8896418136422914,5.90208377272704,0.0975536113538702
1683729967437518758,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.8896418136422914,5.90208377272704,0.0975536113538702
1683729967632940598,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.951984601631052,7.098954756424208,0.1668697292134338
1683729967632940598,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.951984601631052,7.098954756424208,0.1668697292134338
1683729967632940598,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.951984601631052,7.098954756424208,0.1668697292134338
1683729967632940598,1.8107687599419544,3.969333022766093,0.0027161044501085,2.780738686280472,6.060586095120849,0.1483912807411966,6.951984601631052,7.098954756424208,0.1668697292134338
1683729967984635474,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7812466816834123,6.931603551721904,-0.3294499854770478,6.8926839472836665,6.595664607951301,0.1357260236189574
1683729967984635474,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7812466816834123,6.931603551721904,-0.3294499854770478,6.8926839472836665,6.595664607951301,0.1357260236189574
1683729967984635474,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7812466816834123,6.931603551721904,-0.3294499854770478,6.8926839472836665,6.595664607951301,0.1357260236189574
1683729967984635474,1.8107687599419544,3.969333022766093,0.0027161044501085,2.7812466816834123,6.931603551721904,-0.3294499854770478,6.8926839472836665,6.595664607951301,0.1357260236189574
1683729968379269445,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.090696546710357,7.927340887281842,0.0663642829714854
1683729968379269445,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.090696546710357,7.927340887281842,0.0663642829714854
1683729968379269445,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.090696546710357,7.927340887281842,0.0663642829714854
1683729968379269445,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.090696546710357,7.927340887281842,0.0663642829714854
1683729968379269445,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.090696546710357,7.927340887281842,0.0663642829714854
1683729968379269445,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.090696546710357,7.927340887281842,0.0663642829714854
1683729968609884485,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.097417071721896,7.815443224892476,0.0524862174479361
1683729968609884485,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.097417071721896,7.815443224892476,0.0524862174479361
1683729968609884485,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.097417071721896,7.815443224892476,0.0524862174479361
1683729968609884485,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.097417071721896,7.815443224892476,0.0524862174479361
1683729968609884485,1.8107687599419544,3.969333022766093,0.0027161044501085,2.711100459080444,6.713190202807687,-0.1713207800189824,5.097417071721896,7.815443224892476,0.0524862174479361
