time,uav4,uav8,uav11
1683729904933201096,1.0033007754171575,40.30022955468122,24.997260071615546
1683729905203429253,1.0033007754171575,40.30022955468122,24.997260071615546
1683729905468264531,1.0033007754171575,40.30022955468122,24.997260071615546
1683729905826027069,1.0033007754171575,40.30022955468122,24.997260071615546
1683729906208060682,1.0033007754171575,40.30022955468122,24.997260071615546
1683729906504228188,1.0033007754171575,40.30022955468122,24.997260071615546
1683729906742670900,1.0033007754171575,40.30022955468122,24.997260071615546
1683729907109927499,1.0033007754171575,40.30022955468122,24.997260071615546
1683729907396696209,1.0033007754171575,40.30022955468122,24.997260071615546
1683729907774255969,1.0033007754171575,40.30022955468122,24.997260071615546
1683729908105334005,1.0033276085510794,40.30023414604479,24.99713024756812
1683729908375005363,1.0033251028649897,40.30023414604479,24.99713024756812
1683729908762709685,1.0032796972760032,40.30022489530657,24.997841373942038
1683729909040467281,1.0031661901925082,40.30019987221143,24.998508683748835
1683729909524233220,1.0030490038143602,40.3001870618364,24.998973219288573
1683729909888585115,1.0029978585968085,40.3001870618364,24.998973219288573
1683729910103637996,1.0030309579331043,40.30019523678031,24.998857637707072
1683729910582990152,1.0030293949357096,40.300195016516334,24.9988227455962
1683729910921718970,1.0030286866413514,40.300195016516334,24.9988227455962
1683729911398655276,1.0031933367446362,40.300218495909675,24.998325354338746
1683729911635770024,1.0031277752169743,40.300218495909675,24.998325354338746
1683729911999858506,1.0037841556731486,40.3002032846387,24.9971440630676
1683729912209386130,1.003292141195928,40.3002032846387,24.9971440630676
1683729912430465536,1.0035283108975834,40.300160627537046,24.996999023048215
1683729912750741763,1.0032715334719189,40.300160627537046,24.996999023048215
1683729913027221553,1.0032470586834847,40.30015451020326,24.997156079528317
1683729913530113688,1.0034510243685704,40.300112683075014,24.99692611154493
1683729914073857562,1.0032346732740356,40.300112683075014,24.99692611154493
1683729914288489927,1.0034589734798258,40.300119523168654,24.99601186007789
1683729914705228699,1.0033987271920468,40.30011557376825,24.995886339272914
1683729914956164913,1.0033956381444398,40.30011557376825,24.995886339272914
1683729915288465930,1.003507477642672,40.30014222182419,24.995863416799104
1683729915587502131,1.0034257711422025,40.30014222182419,24.995863416799104
1683729915796472654,1.0034257711422025,40.30014222182419,24.995863416799104
1683729916034700143,1.0033771611121391,40.30012398631369,24.996470889499165
1683729916394934261,1.0033265618360936,40.2831317674237,24.996471339175457
1683729916677405046,1.0032864092924623,40.28306508575827,24.997189686276684
1683729916921129937,1.0032287954682717,40.27771505218461,24.997189827654804
1683729917339090682,1.0031823025075504,40.33115068295991,24.99801725853957
1683729917505260148,1.0030691275741939,40.331015788676005,24.99831743759851
1683729917744397862,1.0030389670552875,40.331015788676005,24.99831743759851
1683729917975154308,1.0030404362272423,40.328920375518926,24.9983174934991
1683729918084661579,1.0031484206475323,40.32890044118316,24.998438459253155
1683729918791069927,1.0031206243322996,40.314931079572474,24.998970671705106
1683729919047409165,1.0029972071392779,40.295793546185,24.998971174280964
1683729919344536335,1.0029959989589399,40.29577808551211,24.999080564019177
1683729919815572531,1.0030230198824661,40.292487583981746,24.99965871748821
1683729920272158402,1.002822668393046,40.36788031669154,24.999656751704663
1683729920521118286,1.002906633452354,40.367594798796176,24.999414085380234
1683729920827371961,1.0028406693561012,40.416717001613634,24.999412824877503
1683729921208005735,1.002858548438745,40.41659578488579,24.999361304133682
1683729921554084220,1.0029632167014606,40.462369170233124,24.99895682107484
1683729921786865693,1.002905274310006,40.462223175119476,24.99895682107484
1683729922036380444,1.002932025008172,40.50815656275356,24.999050282646667
1683729922334580843,1.0028696395496066,40.50805130628645,24.999050282646667
1683729922575154392,1.0029652781508567,40.50731461937854,24.998936627346822
1683729922789352411,1.0029008974338876,40.50730447665512,24.998936627346822
1683729923065929876,1.0029145998981033,40.486292732226,24.998937155201308
1683729923353967339,1.0030376796741614,40.48628019936833,24.998585636143773
1683729923785905236,1.002993672481466,40.42136706297309,24.998864361647847
1683729924120127131,0.003160551798319311,40.36567657751039,330.1671264310981
1683729924420627590,0.003673824462450348,40.36552471186211,40.0899806245525
1683729924645060899,0.003401935572711956,40.40399303375663,40.0453107163518
1683729924963127678,0.0037361874701682396,40.403939937990216,40.04518470997644
1683729925329976955,0.003625140975764829,40.39527300628671,40.05897888867385
1683729925572127721,0.0038619973725548817,40.395270950107374,40.086491261339965
1683729926007464444,0.0038342527237844592,40.448059084206,40.08642417252661
1683729926172877275,0.003818902613964781,40.4479172715177,40.07986137660713
1683729926430498349,0.0037778985414274047,40.50922638254736,40.079849267900606
1683729926776069773,0.0042984352010506655,40.50906502166916,40.097952004360806
1683729927019274843,0.004179571124853787,40.52368210518279,40.097920334993645
1683729927361706228,0.004172813937516118,40.523669337237486,40.102967778015504
1683729927699603797,0.004243620901788425,40.50296646121548,40.102887804516065
1683729927957768447,0.00422465613009404,40.47666715376024,40.12695315198495
1683729928200617181,0.028328574704201692,40.73411799823758,39.87120918557343
1683729928499863775,0.014099622343494822,40.86694451823465,39.677701225329386
1683729928764623627,0.0875091661535965,40.935298578041866,39.61231487620003
1683729929104415037,0.0362175041733499,41.05797931829337,39.60966943480103
1683729929407301430,0.08119320233411109,41.05789582891978,39.689215079544994
1683729929797431883,0.06438226403834424,41.11388618184173,39.68883484795461
1683729930190744733,0.06327627461116414,41.14719545434411,39.73326232084972
1683729930522480927,0.07542639626054193,41.803849459809115,39.12880581258906
1683729930842783516,0.0760243243721499,42.2422704185344,39.12867811557747
1683729931227320626,0.07390947641702805,42.84947815423619,39.06631544279563
1683729931547194975,0.07117904626138927,42.813450368419865,39.06609199509313
1683729931858815703,0.07039162769902685,43.23732926050705,39.02079178059077
1683729932145759622,0.061697733144757905,43.217714528623326,39.02651997110576
1683729932412689519,0.05615508692362425,43.39041902183105,39.02650818045312
1683729932713590527,0.056335836210569035,43.38788343450463,39.013242157529106
1683729932817219151,0.05603463203624326,43.38788343450463,39.01323060302211
1683729933238981014,0.06159213935297103,43.3718795598194,39.013169402543426
1683729933526721063,0.058826330722056674,43.374029804078795,39.001765311755996
1683729933814680390,0.06830901698556069,43.37368183937425,39.00164612757713
1683729934052230173,0.06550690566464379,43.270436807125265,39.01900517299379
1683729934408132984,0.08376362909866053,43.26983800368589,39.01871063269893
1683729934796820311,0.08244758533712915,43.089185015526894,38.98638048692327
1683729935078187395,0.08176556675110902,43.08740858328101,38.94196903570843
1683729935472507709,0.0775688339365459,42.88925923008734,38.94191286918776
